0.660828386996	0.408153627832
0.7662143274	0.457138560162
0.911428274406	0.524636135508
1.05994744708	0.593670029334
1.21004321561	0.663436749161
1.36033251041	0.733293423932
1.51069604086	0.80318460562
1.66107564808	0.873083261113
1.8114586661	0.94298350309
1.96184257254	1.01288415911
2.11222665273	1.08278489698
2.2626107325	1.15268563575
2.41299480585	1.22258637262
2.56337888479	1.29248711319
2.7137629573	1.36238785186
2.8641470294	1.43228859143
2.99735321218	1.49420479507
3.11148036921	1.54725278611
3.20218403572	1.58941319269
3.3095208767	1.63930494546
3.41110676093	1.68652356894
3.5020335195	1.7287876734
3.65095131655	1.73031985761
3.7903152435	1.71825559111
3.94944863746	1.68675542456
4.10757180197	1.63473617131
4.25908813815	1.56288003518
4.4006126848	1.47245041016
4.52970662076	1.36492794271
4.64428531025	1.24202847065
4.74251419485	1.10571545403
4.82284813412	0.958132490324
4.884005357	0.80162961194
4.92501914482	0.638681010265
4.94523821565	0.471872346207
4.94434275081	0.303847246988
4.9223468966	0.137262634744
4.87959866697	-0.0252399128388
4.84806411699	-0.188162490202
4.84345908098	-0.338126935875
4.83966787371	-0.461588813241
4.83654001573	-0.563448523061
4.83295321329	-0.680253924192
4.82970332313	-0.786087680472
4.8217656835	-0.890230511189
4.77799651355	-0.981348161289
4.71577799448	-1.08923335481
4.62106490935	-1.22089875343
4.50844401369	-1.34279010635
4.38031898119	-1.4507551321
4.23928500821	-1.54205866996
4.087899912	-1.61492466025
3.92855557286	-1.66820076473
3.76379110717	-1.70103826104
3.59619594387	-1.71292152438
3.43181307538	-1.73555559793
3.28500078694	-1.78054123574
3.16915240567	-1.81603903688
3.03631500242	-1.85674254741
2.93761739185	-1.88698507849
2.82970871253	-1.92005002927
2.72423516052	-1.95236881843
2.62292566851	-1.98341167315
2.48034363198	-2.02710109874
2.3249892481	-2.07470417758
2.16711054991	-2.1230807479
2.00871969573	-2.17161425207
1.85019201692	-2.22018968255
1.69164052955	-2.26877240938
1.53503849357	-2.31675779396
1.40048607658	-2.3579868212
1.29322885304	-2.39085216219
1.1818079173	-2.42499333217
1.03886426088	-2.46879357238
0.8839229505	-2.51627008807
0.726151173143	-2.56461390549
0.564435361756	-2.58169959706
0.403852476853	-2.55259362175
0.244090255593	-2.50275063603
0.0913106496606	-2.43305824117
-0.051577802656	-2.34469275387
-0.182253272426	-2.23906513376
-0.298629459911	-2.11785392386
-0.398847719825	-1.98299640348
-0.481337984878	-1.83660805789
-0.572165718137	-1.69772557349
-0.673298930496	-1.58689534275
-0.754993093953	-1.49736804819
-0.822480157252	-1.42341008243
-0.901250517725	-1.33708693707
-0.974385444096	-1.25693957214
-1.04449595559	-1.15430669904
-1.08638452538	-1.01134277212
-1.11240926095	-0.871036516341
-1.12423560599	-0.707800316627
-1.11571317764	-0.540888816206
-1.08634424973	-0.376075788566
-1.03614875428	-0.214993497165
-0.966417190965	-0.0622985928302
-0.944161470122	0.0970287408656
-0.926192130391	0.225670141564
-0.911822117722	0.328544183978
-0.89498494397	0.449080485543
-0.879503344881	0.559912314229
-0.865630646422	0.659226123872
